State,Year,Quarter,District,Code,Transactions,Amount (INR),ATV (INR),Registered Users,App Opens
Nagaland,2019,1,Tuensang,NL10,5962,15964521.8,2677.712479,1678,0
Nagaland,2019,1,Wokha,NL11,5694,13111143.37,2302.624407,1830,0
Nagaland,2019,1,Zunheboto,NL12,8860,16471426.46,1859.077478,1374,0
Nagaland,2019,2,Dimapur,NL01,86518,258070892,2982.85781,34567,179762
Nagaland,2019,2,Kiphire,NL02,2784,6816990.794,2448.631751,1084,6043
Nagaland,2019,2,Kohima,NL03,35959,102757262.3,2857.622911,13108,75589
Nagaland,2019,2,Longleng,NL04,1530,3480572.779,2274.884169,733,3307
Nagaland,2019,2,Mokokchung,NL05,11894,28979287.99,2436.462754,4655,22610
Nagaland,2019,2,Mon,NL06,10564,30077446.32,2847.164552,3210,22791
Nagaland,2019,2,Peren,NL08,2715,6719423.987,2474.925962,1148,6185
Nagaland,2019,2,Phek,NL09,5232,11255799.07,2151.337743,2143,11191
Nagaland,2019,2,Tuensang,NL10,6027,16464089.79,2731.722216,2152,13264
Nagaland,2019,2,Wokha,NL11,5778,12443724.25,2153.638673,2411,12955
Nagaland,2019,2,Zunheboto,NL12,19752,43001192.89,2177.055128,1680,8800
Nagaland,2019,3,Dimapur,NL01,117140,307103749.7,2621.681319,41036,608938
Nagaland,2019,3,Kiphire,NL02,4847,7311019.912,1508.359792,1251,21298
Nagaland,2019,3,Kohima,NL03,50183,133224817.5,2654.779857,15677,255404
Nagaland,2019,3,Longleng,NL04,2839,5855246.427,2062.432697,907,13903
Nagaland,2019,3,Mokokchung,NL05,17903,35622564.4,1989.753918,5593,80637
Nagaland,2019,3,Mon,NL06,17134,36965971.96,2157.463053,3976,77622
Nagaland,2019,3,Peren,NL08,4277,8062310.435,1885.03868,1377,22149
Nagaland,2019,3,Phek,NL09,8985,20348950.01,2264.76906,2642,43090
Nagaland,2019,3,Tuensang,NL10,9274,19613846.13,2114.928416,2599,46041
Nagaland,2019,3,Wokha,NL11,9242,16293996.93,1763.037971,2961,42056
Nagaland,2019,3,Zunheboto,NL12,20054,60553998.32,3019.547139,2058,32884
Nagaland,2019,4,Dimapur,NL01,142922,401874104.3,2811.842154,47000,706997
Nagaland,2019,4,Kiphire,NL02,5522,11787954.89,2134.725622,1460,22231
Nagaland,2019,4,Kohima,NL03,58317,160227363.6,2747.524112,18232,285979
Nagaland,2019,4,Longleng,NL04,3517,7854502.106,2233.296021,1135,17569
Nagaland,2019,4,Mokokchung,NL05,21048,44939725.57,2135.106688,6606,93364
Nagaland,2019,4,Mon,NL06,23615,52231884.4,2211.809629,4863,102617
Nagaland,2019,4,Peren,NL08,5148,10804065.56,2098.691834,1623,25611
Nagaland,2019,4,Phek,NL09,11054,24095426.02,2179.792475,3109,49838
Nagaland,2019,4,Tuensang,NL10,11148,25427823.37,2280.931411,3081,54440
Nagaland,2019,4,Wokha,NL11,11505,21418632.85,1861.680387,3540,48581
Nagaland,2019,4,Zunheboto,NL12,23374,73875655.64,3160.591069,2475,47324
Nagaland,2020,1,Dimapur,NL01,185428,497123725.5,2680.952852,53696,817430
Nagaland,2020,1,Kiphire,NL02,8571,15127296.52,1764.939508,1814,33191
Nagaland,2020,1,Kohima,NL03,68246,160485650.6,2351.575925,20644,320294
Nagaland,2020,1,Longleng,NL04,4576,8570430.18,1872.908693,1430,23944
Nagaland,2020,1,Mokokchung,NL05,22949,46458137.86,2024.407942,7626,104247
Nagaland,2020,1,Mon,NL06,28668,56777615.99,1980.522394,5747,119902
Nagaland,2020,1,Peren,NL08,6691,10449509.22,1561.726082,1899,31361
Nagaland,2020,1,Phek,NL09,13124,24135509.7,1839.036094,3637,59218
Nagaland,2020,1,Tuensang,NL10,13234,29281215.25,2212.574826,3634,60792
Nagaland,2020,1,Wokha,NL11,13752,22440994.63,1631.834979,4118,62177
Nagaland,2020,1,Zunheboto,NL12,12812,23929943.34,1867.775784,2898,51964
Nagaland,2020,2,Dimapur,NL01,232533,564581175,2427.961515,63398,943503
Nagaland,2020,2,Kiphire,NL02,11097,21770604.47,1961.845946,2423,50366
Nagaland,2020,2,Kohima,NL03,98852,235056409.2,2377.861947,24236,394202
Nagaland,2020,2,Longleng,NL04,8262,14490014.34,1753.814372,1881,37771
Nagaland,2020,2,Mokokchung,NL05,34034,59551064.18,1749.752136,9559,137981
Nagaland,2020,2,Mon,NL06,42193,72681549.71,1722.597343,7917,165317
Nagaland,2020,2,Peren,NL08,11337,17709802.03,1562.124197,2534,49593
Nagaland,2020,2,Phek,NL09,21862,39562622.89,1809.652497,4535,89799
Nagaland,2020,2,Tuensang,NL10,19823,47286166.88,2385.419305,4779,89346
Nagaland,2020,2,Wokha,NL11,19427,30734350.1,1582.043038,5296,88851
Nagaland,2020,2,Zunheboto,NL12,18146,34250745.55,1887.509399,3647,72550
Nagaland,2020,3,Dimapur,NL01,352179,1122771447,3188.070405,79061,1243188
Nagaland,2020,3,Kiphire,NL02,12462,29101447.58,2335.21486,3306,59821
Nagaland,2020,3,Kohima,NL03,149404,438659891.1,2936.06524,31483,486239
Nagaland,2020,3,Longleng,NL04,10017,19598582.18,1956.532113,2731,50281
Nagaland,2020,3,Mokokchung,NL05,43164,83590575.73,1936.580848,13155,195554
Nagaland,2020,3,Mon,NL06,53050,85955858.56,1620.280086,13591,278675
Nagaland,2020,3,Peren,NL08,13958,25258376.2,1809.598524,3486,63251
Nagaland,2020,3,Phek,NL09,26004,53114140.44,2042.537319,6151,116457
Nagaland,2020,3,Tuensang,NL10,25719,59266466.87,2304.384575,7220,132509
Nagaland,2020,3,Wokha,NL11,28806,47486985.42,1648.510221,7980,147082
Nagaland,2020,3,Zunheboto,NL12,21556,44845371.93,2080.412504,4942,95585
Nagaland,2020,4,Dimapur,NL01,422501,1549414048,3667.243505,87807,1378850
Nagaland,2020,4,Kiphire,NL02,12945,38345433.7,2962.18105,3629,49752
Nagaland,2020,4,Kohima,NL03,168861,528950655.3,3132.461938,34872,506507
Nagaland,2020,4,Longleng,NL04,13202,34760738.48,2632.990341,3091,53696
Nagaland,2020,4,Mokokchung,NL05,48813,129158623.7,2645.988235,14511,193976
Nagaland,2020,4,Mon,NL06,51806,149055802.8,2877.191885,14932,210817
Nagaland,2020,4,Peren,NL08,14947,37707510.8,2522.747762,3919,59618
Nagaland,2020,4,Phek,NL09,28612,75169716.48,2627.209439,6888,116654
Nagaland,2020,4,Tuensang,NL10,29583,92512403.56,3127.215075,8177,123923
Nagaland,2020,4,Wokha,NL11,33080,77215466.14,2334.203934,8821,139716
Nagaland,2020,4,Zunheboto,NL12,23475,60794471.33,2589.753837,5541,88612
Nagaland,2021,1,Dimapur,NL01,550985,1837044748,3334.110272,94968,1432598
Nagaland,2021,1,Kiphire,NL02,10667,36122629.68,3386.390707,3904,50891
Nagaland,2021,1,Kohima,NL03,209442,611989486.4,2921.99982,37488,530009
Nagaland,2021,1,Longleng,NL04,12009,34735822.64,2892.482525,3428,58910
Nagaland,2021,1,Mokokchung,NL05,43465,116937738.4,2690.388552,15634,194365
Nagaland,2021,1,Mon,NL06,43337,148431447.8,3425.051291,16154,207141
Nagaland,2021,1,Peren,NL08,12322,33575965.56,2724.87953,4286,59784
Nagaland,2021,1,Phek,NL09,24927,86311391.93,3462.566371,7536,115057
Nagaland,2021,1,Tuensang,NL10,23643,84510754.52,3574.451403,8866,118643
Nagaland,2021,1,Wokha,NL11,26881,65940883.14,2453.066595,9531,131224
Nagaland,2021,1,Zunheboto,NL12,18219,51849616.04,2845.908998,6013,81959
Nagaland,2021,2,Dimapur,NL01,585389,1726249195,2948.892438,101835,1414183
Nagaland,2021,2,Kiphire,NL02,12223,43311509.14,3543.443438,4224,248094
Nagaland,2021,2,Kohima,NL03,274137,694940464.6,2535.011562,40277,831177
Nagaland,2021,2,Longleng,NL04,13528,39521626.84,2921.468572,3696,336996
Nagaland,2021,2,Mokokchung,NL05,63952,152031632.5,2377.277215,16857,575184
Nagaland,2021,2,Mon,NL06,51055,137641683,2695.949133,17389,824300
Nagaland,2021,2,Peren,NL08,15860,42645682.01,2688.882851,4641,320237
Nagaland,2021,2,Phek,NL09,31478,98158667.8,3118.326063,8134,698566
Nagaland,2021,2,Tuensang,NL10,27199,84823658.15,3118.631499,9565,462581
Nagaland,2021,2,Wokha,NL11,34223,82266645.13,2403.840842,10232,492432
Nagaland,2021,2,Zunheboto,NL12,21747,54703199.48,2515.436588,6487,513142
Odisha,2018,1,Anugul,OR01,173164,139694643.6,806.718738,56617,0
Odisha,2018,1,Balangir,OR02,122127,99039589.99,810.9557263,35271,0
Odisha,2018,1,Baleshwar,OR03,469068,306223509.1,652.833937,100919,0
Odisha,2018,1,Bargarh,OR04,100526,69991391.86,696.251635,32489,0
Odisha,2018,1,Bhadrak,OR05,279644,187375014.3,670.0483981,58050,0
Odisha,2018,1,Boudh,OR06,23736,20293882.5,854.9832533,9077,0
Odisha,2018,1,Cuttack,OR07,487588,391394151.6,802.7148977,135972,0
Odisha,2018,1,Deogarh,OR08,22191,17727797.11,798.873287,5322,0
Odisha,2018,1,Dhenkanal,OR09,170704,110743456,648.7455243,46024,0
Odisha,2018,1,Gajapati,OR10,27344,28674112.96,1048.643686,9743,0
Odisha,2018,1,Ganjam,OR11,399549,379358026.2,949.465588,126158,0
Odisha,2018,1,Jagatsinghapur,OR12,226525,119770991.4,528.7318902,49264,0
Odisha,2018,1,Jajapur,OR13,362382,204373666.3,563.9730072,81133,0
Odisha,2018,1,Jharsuguda,OR14,85127,99628072.57,1170.346336,32514,0
Odisha,2018,1,Kalahandi,OR15,101889,56923003.75,558.6766358,30605,0
Odisha,2018,1,Kandhamal,OR16,31647,27561407.79,870.9011214,10809,0
Odisha,2018,1,Kendrapara,OR17,189692,109453626.9,577.0070792,44379,0
Odisha,2018,1,Kendujhar,OR18,259941,196242627.6,754.9506526,58968,0
Odisha,2018,1,Khordha,OR19,1013916,1064565482,1049.954318,308390,0
Odisha,2018,1,Koraput,OR20,64106,87612627.38,1366.683733,25395,0
Odisha,2018,1,Malkangiri,OR21,12181,13922771.65,1142.990859,5396,0
Odisha,2018,1,Mayurbhanj,OR22,208105,151786389.2,729.3740622,50472,0
Odisha,2018,1,Nabarangpur,OR23,29925,32425549.03,1083.560536,9466,0
Odisha,2018,1,Nayagarh,OR24,195162,109752751.4,562.3674251,33533,0
Odisha,2018,1,Nuapada,OR25,22483,16219184.75,721.3977115,8252,0
Odisha,2018,1,Puri,OR26,279071,173702320.3,622.4305654,69923,0
Odisha,2018,1,Rayagada,OR27,57875,63041849.55,1089.276018,21756,0
Odisha,2018,1,Sambalpur,OR28,135539,130860855,965.4848786,47017,0
Odisha,2018,1,Sonepur,OR29,65573,33907648.68,517.0977183,15900,0
Odisha,2018,1,Sundargarh,OR30,193041,185365810.1,960.2406229,75201,0
Odisha,2018,2,Anugul,OR01,239863,251270632.8,1047.558952,76885,0
Odisha,2018,2,Balangir,OR02,184848,225892711.3,1222.045742,49147,0
Odisha,2018,2,Baleshwar,OR03,711772,628176565.9,882.553073,139968,0
Odisha,2018,2,Bargarh,OR04,148693,142274687.8,956.8351422,45700,0
Odisha,2018,2,Bhadrak,OR05,401149,370601551.2,923.8501185,81249,0
Odisha,2018,2,Boudh,OR06,35158,30803139.08,876.1345662,12134,0
Odisha,2018,2,Cuttack,OR07,703794,703532192.7,999.6280058,187723,0
Odisha,2018,2,Deogarh,OR08,27938,25744655.73,921.4924378,7264,0
Odisha,2018,2,Dhenkanal,OR09,250503,196983337.3,786.3512107,64424,0
Odisha,2018,2,Gajapati,OR10,34342,53091301.98,1545.958359,13397,0
Odisha,2018,2,Ganjam,OR11,516556,659317553.1,1276.37188,169386,0
Odisha,2018,2,Jagatsinghapur,OR12,352035,213321220.3,605.9659418,69081,0
Odisha,2018,2,Jajapur,OR13,516443,374915596.4,725.957359,114580,0
Odisha,2018,2,Jharsuguda,OR14,122539,200645039.8,1637.397399,43568,0
Odisha,2018,2,Kalahandi,OR15,127537,110202063.3,864.0791556,42458,0
Odisha,2018,2,Kandhamal,OR16,42540,53127566.03,1248.884956,15002,0
Odisha,2018,2,Kendrapara,OR17,253791,205735327.5,810.648634,62080,0
Odisha,2018,2,Kendujhar,OR18,354756,396095823,1116.5303,83050,0
Odisha,2018,2,Khordha,OR19,1344202,1738879067,1293.614402,406689,0
Odisha,2018,2,Koraput,OR20,97339,163322730,1677.875568,34769,0
Odisha,2018,2,Malkangiri,OR21,18334,31113526.61,1697.039741,7742,0
Odisha,2018,2,Mayurbhanj,OR22,309322,308804358.7,998.3265295,71366,0
Odisha,2018,2,Nabarangpur,OR23,42799,70788054.16,1653.965143,13372,0
Odisha,2018,2,Nayagarh,OR24,271194,186571949,687.964885,46904,0
Odisha,2018,2,Nuapada,OR25,28460,31977887.61,1123.608138,11826,0
Odisha,2018,2,Puri,OR26,399081,317753882.2,796.2140072,97920,0
Odisha,2018,2,Rayagada,OR27,78405,133934305.1,1708.236785,29995,0
Odisha,2018,2,Sambalpur,OR28,183165,243114979.8,1327.300411,63200,0
Odisha,2018,2,Sonepur,OR29,100367,72953023,726.8626441,22064,0
Odisha,2018,2,Sundargarh,OR30,261219,347365611.3,1329.786927,102838,0
Odisha,2018,3,Anugul,OR01,788980,629540966.2,797.9175216,97856,0
Odisha,2018,3,Balangir,OR02,398755,451445683.5,1132.137988,64699,0
Odisha,2018,3,Baleshwar,OR03,3746440,2480538495,662.1054909,180370,0
Odisha,2018,3,Bargarh,OR04,475249,355106412.2,747.2007562,60736,0
Odisha,2018,3,Bhadrak,OR05,1431437,1105939241,772.6076947,105030,0
Odisha,2018,3,Boudh,OR06,142876,101294236.1,708.966069,16146,0
Odisha,2018,3,Cuttack,OR07,3025622,2048374280,677.0093158,239067,0
Odisha,2018,3,Deogarh,OR08,79892,62546408.54,782.8870041,9725,0
Odisha,2018,3,Dhenkanal,OR09,1546536,893325822.9,577.6301508,81576,0
Odisha,2018,3,Gajapati,OR10,88201,99259597.45,1125.379502,17730,0
Odisha,2018,3,Ganjam,OR11,1634313,1488758261,910.9382728,217114,0
Odisha,2018,3,Jagatsinghapur,OR12,914194,602444546.9,658.9898281,87768,0
Odisha,2018,3,Jajapur,OR13,1897103,1217205291,641.6126541,149049,0
Odisha,2018,3,Jharsuguda,OR14,295910,500399018,1691.051394,57490,0
Odisha,2018,3,Kalahandi,OR15,317849,275641643.3,867.2094087,55262,0
Odisha,2018,3,Kandhamal,OR16,86499,102126788.9,1180.670168,20022,0
Odisha,2018,3,Kendrapara,OR17,940408,590088339.5,627.4811992,80340,0
Odisha,2018,3,Kendujhar,OR18,1247010,1007991208,808.3264831,108387,0
Odisha,2018,3,Khordha,OR19,5333443,4389717267,823.0550635,499472,0
Odisha,2018,3,Koraput,OR20,190128,309493417.8,1627.816091,45191,0
Odisha,2018,3,Malkangiri,OR21,33813,66126775.36,1955.661295,10882,0
Odisha,2018,3,Mayurbhanj,OR22,1007920,778424664.2,772.307985,92892,0
Odisha,2018,3,Nabarangpur,OR23,74791,131705572.3,1760.981566,18387,0
Odisha,2018,3,Nayagarh,OR24,1140437,672431075.2,589.6257971,61134,0
Odisha,2018,3,Nuapada,OR25,71512,88353387.44,1235.504355,15932,0
Odisha,2018,3,Puri,OR26,1434318,948651181.6,661.3952984,124859,0
Odisha,2018,3,Rayagada,OR27,153782,221366403.5,1439.481887,38980,0
Odisha,2018,3,Sambalpur,OR28,516882,509785806.7,986.2711541,79932,0
Odisha,2018,3,Sonepur,OR29,430291,286967512.3,666.9149768,29402,0
Odisha,2018,3,Sundargarh,OR30,607564,679466472.4,1118.345512,130288,0
Odisha,2018,4,Anugul,OR01,603596,741924970.1,1229.174763,124644,0
Odisha,2018,4,Balangir,OR02,369543,559763676.4,1514.745717,85126,0
Odisha,2018,4,Baleshwar,OR03,1996845,1819634444,911.2547261,231913,0
Odisha,2018,4,Bargarh,OR04,368823,397273620.2,1077.138953,79840,0
Odisha,2018,4,Bhadrak,OR05,1048520,1040836292,992.6718537,141565,0
Odisha,2018,4,Boudh,OR06,112170,116282926.3,1036.666901,22366,0
Odisha,2018,4,Cuttack,OR07,1823683,1900469800,1042.105344,310337,0
Odisha,2018,4,Deogarh,OR08,78808,79524192.4,1009.087813,12875,0
Odisha,2018,4,Dhenkanal,OR09,736715,606485615.3,823.2296279,104500,0
Odisha,2018,4,Gajapati,OR10,87088,135906778.3,1560.568371,23328,0
Odisha,2018,4,Ganjam,OR11,1402146,1733900622,1236.604905,279943,0
Odisha,2018,4,Jagatsinghapur,OR12,729403,588561101.6,806.9079803,114945,0
Odisha,2018,4,Jajapur,OR13,1228698,1110622397,903.9018516,201210,0
Odisha,2018,4,Jharsuguda,OR14,361836,635778677.8,1757.09072,73264,0
Odisha,2018,4,Kalahandi,OR15,319594,366703031.8,1147.402742,73404,0
Odisha,2018,4,Kandhamal,OR16,105832,170201069.8,1608.219346,26556,0
Odisha,2018,4,Kendrapara,OR17,636115,555486338.2,873.2482935,106782,0
Odisha,2018,4,Kendujhar,OR18,774382,951193274.9,1228.325652,142222,0
Odisha,2018,4,Khordha,OR19,4036038,4756776454,1178.575735,626645,0
Odisha,2018,4,Koraput,OR20,217814,450336283.9,2067.526807,58321,0
Odisha,2018,4,Malkangiri,OR21,48825,111333626.4,2280.258606,15080,0
Odisha,2018,4,Mayurbhanj,OR22,671390,709208197,1056.32821,119705,0
Odisha,2018,4,Nabarangpur,OR23,90414,185807459.3,2055.073986,24855,0
Odisha,2018,4,Nayagarh,OR24,568477,432441659,760.7021198,81395,0
Odisha,2018,4,Nuapada,OR25,83272,129383879.7,1553.750116,21322,0
Odisha,2018,4,Puri,OR26,1076748,919852799.5,854.2879109,163528,0
Odisha,2018,4,Rayagada,OR27,210620,375733700.1,1783.941222,51281,0
Odisha,2018,4,Sambalpur,OR28,496780,656698191.8,1321.909481,101471,0
Odisha,2018,4,Sonepur,OR29,238162,248817917.2,1044.742306,39160,0
Odisha,2018,4,Sundargarh,OR30,620461,942930576.3,1519.725779,166328,0
Odisha,2019,1,Anugul,OR01,1023176,1083105252,1058.571793,150627,0
Odisha,2019,1,Balangir,OR02,508744,735304021.9,1445.332076,103334,0
Odisha,2019,1,Baleshwar,OR03,2052883,1780121523,867.132478,271095,0
Odisha,2019,1,Bargarh,OR04,461241,528962055.1,1146.823581,95811,0
Odisha,2019,1,Bhadrak,OR05,1224209,1137735927,929.3641258,166600,0
Odisha,2019,1,Boudh,OR06,172499,182312483.2,1056.890088,27059,0
Odisha,2019,1,Cuttack,OR07,2843941,2746382808,965.6961267,372513,0
Odisha,2019,1,Deogarh,OR08,115802,116546935.5,1006.432838,15760,0
Odisha,2019,1,Dhenkanal,OR09,1112474,855542150.6,769.0446254,123780,0
Odisha,2019,1,Gajapati,OR10,167455,244816781.8,1461.9855,29177,0
Odisha,2019,1,Ganjam,OR11,2226839,2660856143,1194.902794,332190,0
Odisha,2019,1,Jagatsinghapur,OR12,1002784,836101925.5,833.7806801,138170,0
Odisha,2019,1,Jajapur,OR13,2005354,1597716033,796.7251832,236643,0
Odisha,2019,1,Jharsuguda,OR14,564885,714563396,1264.971447,86772,0
Odisha,2019,1,Kalahandi,OR15,431549,586265031.5,1358.513243,88614,0
Odisha,2019,1,Kandhamal,OR16,162039,223691661.6,1380.480388,32425,0
Odisha,2019,1,Kendrapara,OR17,953388,845608921.8,886.9515053,128331,0
Odisha,2019,1,Kendujhar,OR18,1099272,1219690307,1109.543686,167750,0
Odisha,2019,1,Khordha,OR19,9928652,10292381464,1036.634325,745457,0
Odisha,2019,1,Koraput,OR20,316520,630823035.8,1992.995816,70168,0
Odisha,2019,1,Malkangiri,OR21,70405,160691430.8,2282.386631,18853,0
Odisha,2019,1,Mayurbhanj,OR22,839604,818274530.2,974.5957978,141789,0
Odisha,2019,1,Nabarangpur,OR23,144603,281842707.2,1949.079253,31360,0
Odisha,2019,1,Nayagarh,OR24,755115,600356133.5,795.0525861,95412,0
Odisha,2019,1,Nuapada,OR25,108374,179419439,1655.557966,26448,0
Odisha,2019,1,Puri,OR26,1300890,1292024780,993.1852658,195690,0
Odisha,2019,1,Rayagada,OR27,340244,595120420.4,1749.098942,62764,0
Odisha,2019,1,Sambalpur,OR28,895013,918259581.1,1025.973456,120726,0
Odisha,2019,1,Sonepur,OR29,280808,316438049.5,1126.884026,46710,0
Odisha,2019,1,Sundargarh,OR30,923180,1246173001,1349.870015,198716,0
Odisha,2019,2,Anugul,OR01,656270,1100526634,1676.941859,169261,1111495
Odisha,2019,2,Balangir,OR02,347205,692317084.1,1993.972103,117914,675453
Odisha,2019,2,Baleshwar,OR03,1260994,1740194784,1380.01829,299757,1895403
Odisha,2019,2,Bargarh,OR04,307078,521508061.5,1698.29184,108642,590814
Odisha,2019,2,Bhadrak,OR05,793895,1136520160,1431.574906,187084,1241073
Odisha,2019,2,Boudh,OR06,104159,155807378.1,1495.860925,30269,181501
Odisha,2019,2,Cuttack,OR07,2289245,3195750424,1395.984451,417809,3063305
Odisha,2019,2,Deogarh,OR08,72026,116813754.2,1621.827593,18095,115108
Odisha,2019,2,Dhenkanal,OR09,599263,794892139.9,1326.449555,137527,892725
Odisha,2019,2,Gajapati,OR10,135005,282761898.2,2094.455006,34063,228235
Odisha,2019,2,Ganjam,OR11,1557000,2952122343,1896.032334,373530,2473198
Odisha,2019,2,Jagatsinghapur,OR12,575539,819445698.6,1423.788307,153830,978199
Odisha,2019,2,Jajapur,OR13,1116157,1615320702,1447.216388,260311,1846911
Odisha,2019,2,Jharsuguda,OR14,379831,720310010.8,1896.396057,96854,666626
Odisha,2019,2,Kalahandi,OR15,313155,566971135.6,1810.512799,101439,594930
Odisha,2019,2,Kandhamal,OR16,122464,238768483.2,1949.703449,37163,224490
Odisha,2019,2,Kendrapara,OR17,588898,847545177.3,1439.205393,144710,977239
Odisha,2019,2,Kendujhar,OR18,778337,1270398763,1632.196289,188657,1240564
Odisha,2019,2,Khordha,OR19,13339889,19006076643,1424.755232,826007,7930262
Odisha,2019,2,Koraput,OR20,264946,697680672.1,2633.293849,81022,495742
Odisha,2019,2,Malkangiri,OR21,63662,163577949,2569.475496,22415,118642
Odisha,2019,2,Mayurbhanj,OR22,579915,822899499,1419.000197,160372,914245
Odisha,2019,2,Nabarangpur,OR23,111246,270059798.7,2427.591093,37091,215008
Odisha,2019,2,Nayagarh,OR24,478845,591354095.9,1234.959321,106745,714824
Odisha,2019,2,Nuapada,OR25,85666,183804523.5,2145.594792,31028,169508
Odisha,2019,2,Puri,OR26,808325,1052200875,1301.705224,217206,1311018
Odisha,2019,2,Rayagada,OR27,280709,656526617.8,2338.815705,72305,495755
Odisha,2019,2,Sambalpur,OR28,555196,876350025.9,1578.45162,135529,883414
Odisha,2019,2,Sonepur,OR29,177313,309467845.2,1745.319549,51948,322469
Odisha,2019,2,Sundargarh,OR30,769791,1356881694,1762.662455,226776,1387389
Odisha,2019,3,Anugul,OR01,916878,1372415071,1496.834989,187022,4028738
Odisha,2019,3,Balangir,OR02,449364,855603215.9,1904.031511,130092,2336121
Odisha,2019,3,Baleshwar,OR03,1845986,2136997579,1157.645605,329289,7191498
Odisha,2019,3,Bargarh,OR04,399644,634553845.4,1587.797753,119622,1973668
Odisha,2019,3,Bhadrak,OR05,1061299,1329983573,1253.165765,208757,4377167
Odisha,2019,3,Boudh,OR06,163537,197907021.9,1210.166641,33031,649830
Odisha,2019,3,Cuttack,OR07,3846764,4539350541,1180.043938,472851,12789586
Odisha,2019,3,Deogarh,OR08,80214,128900414.4,1606.956572,19720,385807
Odisha,2019,3,Dhenkanal,OR09,798967,949131450.4,1187.948251,150597,3279953
Odisha,2019,3,Gajapati,OR10,177790,305317973.4,1717.295536,38597,854904
Odisha,2019,3,Ganjam,OR11,1689894,3154919760,1866.933524,414068,8383336
Odisha,2019,3,Jagatsinghapur,OR12,851671,1026487176,1205.262567,171851,3598002
Odisha,2019,3,Jajapur,OR13,1763488,2029201893,1150.675192,290776,6991225
Odisha,2019,3,Jharsuguda,OR14,471902,850967438.7,1803.271524,106457,2336777
Odisha,2019,3,Kalahandi,OR15,409951,705204074.2,1720.215524,112424,2118541
Odisha,2019,3,Kandhamal,OR16,153216,281375741.3,1836.464477,41900,795760
Odisha,2019,3,Kendrapara,OR17,734359,980897393.1,1335.719169,160728,3266982
Odisha,2019,3,Kendujhar,OR18,1226918,1617148719,1318.057701,208218,4496490
Odisha,2019,3,Khordha,OR19,18364742,25509656902,1389.0561,916565,33532118
Odisha,2019,3,Koraput,OR20,353450,819578530.5,2318.796238,90678,1770193
Odisha,2019,3,Malkangiri,OR21,89976,196389556,2182.688228,25857,446171
Odisha,2019,3,Mayurbhanj,OR22,694198,923239649.3,1329.937063,176327,3166440
Odisha,2019,3,Nabarangpur,OR23,154122,326011025.2,2115.278969,41265,760438
Odisha,2019,3,Nayagarh,OR24,634614,719659519,1134.011413,118109,2576604
Odisha,2019,3,Nuapada,OR25,109425,218116599.9,1993.297692,34914,568521
